Time,Voltage,Current,id_number
13:22:55,82.9,13.5,9
13:23:55,83,13,9
13:24:55,80.9,13,9
13:25:55,81,13.5,9
13:26:55,82.7,13.7,9
13:27:55,82.7,13.6,9
13:28:56,80.9,13.4,9
13:29:56,80.7,13.5,9
13:30:56,82,13.5,9
13:31:56,81.9,12.9,9
13:32:56,80,11,9
13:33:56,80,12.8,9
13:34:56,81.9,13.2,9
13:35:56,78.2,13.7,9
13:36:56,81.5,13.5,9
13:37:56,80.9,12.8,9
13:38:57,80.2,13.3,9
13:39:57,80.2,12.6,9
13:40:57,84.2,12.6,9
13:41:57,80.5,12.8,9
13:42:57,84,12.6,9
13:43:57,83.9,12.8,9
13:44:57,81.9,12.6,9
13:45:57,84,12.1,9
13:46:57,81.9,12.2,9
13:47:58,82,12.4,9
13:48:58,83.9,12.5,9
13:49:58,84,12.5,9
13:50:58,82,12.6,9
13:51:58,82.3,12.6,9
13:52:58,82.2,12.3,9
13:53:58,82.2,12.6,9
13:54:58,80.7,12.4,9
13:55:58,84.2,12.3,9
13:56:58,81.2,12.3,9
13:57:59,81.2,12.2,9
13:58:59,83.2,12.3,9
13:59:59,83.2,12.2,9
14:00:59,85.4,12.2,9
14:01:59,84,12.3,9
14:02:59,83.5,12.5,9
14:03:59,83.4,12.2,9
14:04:59,81.5,12.1,9
14:05:59,81.5,11.8,9
14:06:59,83.4,11.7,9
14:08:00,83.5,12.3,9
14:09:00,85.4,11.8,9
14:10:00,85.4,12,9
14:11:00,81.4,11.9,9
14:12:00,83.4,11.4,9
14:13:00,81.5,11.5,9
14:14:00,81.4,11.2,9
14:15:00,83.4,11.1,9
14:16:00,83.4,11.5,9
14:17:00,85.4,11.6,9
14:18:01,85.4,11.2,9
14:19:01,83.6,11.6,9
14:20:01,83.4,10.9,9
14:21:01,86.7,10.7,9
14:22:01,84.2,11.2,9
14:23:01,86.9,11,9
14:24:01,86.9,11.5,9
14:25:01,84.9,11.8,9
14:26:01,84.9,11.8,9
14:27:02,83,11.7,9
14:28:02,82.9,11.7,9
14:29:02,84.5,11.7,9
14:30:02,85,12,9
14:31:02,84.9,11.7,9
14:32:02,84.9,11.4,9
14:33:02,82,11.2,9
14:34:02,83.7,11,9
14:35:02,84.9,11.5,9
14:36:03,85,11.4,9
14:37:03,86.9,10.8,9
14:38:03,84.2,10.6,9
14:39:03,85,10.9,9
14:40:03,86.9,10.6,9
14:41:03,87,10.6,9
14:42:03,82.9,5.8,9
14:43:03,85,10.2,9
14:44:03,85,10.4,9
14:45:03,103.8,10.5,9
14:46:04,88,10.2,9
14:47:04,86.1,10.2,9
14:48:04,85.5,10.1,9
14:49:04,86.7,9.8,9
14:50:04,86.2,10.3,9
14:51:04,86.2,10.3,9
14:52:04,88.2,10,9
14:53:04,84.2,10,9
14:54:04,84.2,9.9,9
14:55:05,86.2,9.7,9
14:56:05,86.2,9.6,9
14:57:05,86.2,9.3,9
14:58:05,87.5,9.4,9
14:59:05,87.5,9.6,9
15:00:05,89.5,9.5,9
15:01:05,89.5,9.5,9
15:02:05,87.5,9.2,9
15:03:05,87.4,9.4,9
15:04:05,87.5,9.3,9
15:05:06,89.4,9.4,9
15:06:06,87.4,9.4,9
15:07:06,87.4,9.2,9
15:08:06,85.5,9.2,9
15:09:06,85.5,9.1,9
15:10:06,87.4,8.7,9
15:11:06,87.4,9,9
15:12:06,87.5,9.1,9
15:13:06,89.4,8.8,9
15:14:06,85.4,8.8,9
15:15:07,85.4,8.6,9
15:16:07,87.5,8.6,9
15:17:07,87.5,8.7,9
15:18:07,89.4,8.8,9
15:19:07,89.5,8.7,9
15:20:07,87.9,8.8,9
15:21:07,87.5,8.8,9
15:22:07,87.5,8.5,9
15:23:07,85.5,8.6,9
15:24:08,85.4,8.5,9
15:25:08,87.5,8.3,9
15:26:08,85.7,8.3,9
15:27:08,85.7,8.3,9
15:28:08,87.1,8.2,9
15:29:08,86.7,8.1,9
15:30:08,86.7,8.2,9
15:31:08,87.2,8.1,9
15:32:08,87.7,7.9,9
15:33:08,85.7,7.9,9
15:34:09,87,7.7,9
15:35:09,87.7,7.8,9
15:36:09,87.9,7.7,9
15:37:09,88.7,7.6,9
15:38:09,86.7,7.7,9
15:39:09,87.4,7.3,9
15:40:09,87.2,7.4,9
15:41:09,86.9,7.3,9
15:42:09,91.2,7,9
15:43:09,89.6,7.3,9
15:44:10,89.2,7,9
15:45:10,91.2,6.9,9
15:46:10,87,7,9
15:47:10,91,7,9
15:48:10,91,6.8,9
15:49:10,88.9,7,9
15:50:10,88.5,6.9,9
15:51:10,90.8,6.7,9
15:52:10,87.5,6.6,9
15:53:11,88.2,6.5,9
15:54:11,90.2,6.6,9
15:55:11,90.2,6.5,9
15:56:11,90.5,6.5,9
15:57:11,88.2,6.4,9
15:58:11,88.2,6.3,9
15:59:11,88.8,6,9
16:00:11,88.5,6,9
16:01:11,88.4,5.9,9
16:02:11,90.4,6.1,9
16:03:12,90.5,6,9
16:04:12,90.9,5.8,9
16:05:12,88.4,5.7,9
16:06:12,88.5,5.7,9
16:07:12,90.4,5.6,9
16:08:12,90.5,5.6,9
16:09:12,89,5.5,9
16:10:12,90.5,5.4,9
16:11:12,88.2,5.2,9
16:12:12,90.2,5.2,9
16:13:13,90.4,5.2,9
16:14:13,92.4,5,9
16:15:13,90.4,5,9
16:16:13,90.5,5,9
16:17:13,92.2,4.9,9
16:18:13,90.4,4.9,9
16:19:13,90.4,4.9,9
16:20:13,91,4.8,9
16:21:13,90.7,4.8,9
16:22:14,90.4,4.7,9
16:23:14,91.9,4.8,9
16:24:14,91.2,4.6,9
16:25:14,92.2,4.5,9
16:26:14,89.7,4.3,9
16:27:14,90.9,4.3,9
16:28:14,90.9,4.1,9
16:29:14,91.4,4.1,9
16:30:14,89.5,3.9,9
16:31:15,91.5,3.9,9
16:32:15,91,3.9,9
16:33:15,92.7,3.7,9
16:34:15,91.9,3.6,9
16:35:15,90.2,3.6,9
16:36:15,93,3.6,9
16:37:15,93.4,3.4,9
16:38:15,92.2,3.5,9
16:39:15,90.7,3.3,9
16:40:15,93,3.4,9
16:41:16,91.2,3.3,9
16:42:16,93,3.3,9
16:43:16,89.4,3.3,9
16:44:16,91.7,3.2,9
16:45:16,91.7,3.2,9
16:46:16,90.7,3.1,9
16:47:16,91,3,9
16:48:16,90.2,3,9
16:49:16,90.7,2.9,9
16:50:17,91.2,2.8,9
16:51:17,90,2.7,9
16:52:17,90.4,2.7,9
16:53:17,90.9,2.7,9
16:54:17,92.2,2.7,9
16:55:17,90.2,2.6,9
16:56:17,90.2,2.6,9
16:57:17,88,2.6,9
16:58:17,91.7,2.6,9
16:59:17,90.2,2.5,9
17:00:18,88.2,2.5,9
17:01:18,88.7,2.4,9
17:02:18,91.2,2.4,9
17:03:18,90.2,2.3,9
17:04:18,90,2.2,9
17:05:18,89.5,2.2,9
17:06:18,91.7,2.2,9
17:07:18,91.7,2,9
17:08:18,90.4,2,9
17:09:18,88,2,9
17:10:19,87.2,1.9,9
17:11:19,85.2,1.8,9
17:12:19,81.7,1.8,9
17:13:19,86.7,1.9,9
17:14:19,75.2,1.9,9
17:15:19,81,1.9,9
17:16:19,81,1.9,9
17:17:19,81,1.9,9
17:18:19,78,1.7,9
17:19:20,78.2,1.2,9
17:20:20,76.7,1.1,9
17:21:20,76.2,1.1,9
17:22:20,79.7,1,9
17:23:20,80.2,0.7,9
17:24:20,75.9,0.5,9
17:25:20,74.9,0.4,9
17:26:20,75.2,0.1,9
17:27:20,75,1.3,9
17:28:20,75.4,0.9,9
17:29:21,73,0.8,9
17:30:21,72.3,0.5,9
17:31:21,98.4,0.8,9
17:32:21,99.8,0.9,9
17:33:21,105.3,0.8,9
17:34:21,100.9,0.8,9
17:35:21,98.9,0.9,9
17:36:21,100.1,0.9,9
17:37:21,101.5,0.8,9
17:38:21,98.4,0.9,9
17:39:22,99.9,0.9,9
17:40:22,101.6,0.9,9
17:41:22,98.3,1,9
17:42:22,96.9,1.1,9
17:43:22,97.9,0.7,9
17:44:22,92.2,1,9
17:45:22,83.4,1,9
17:46:22,101.8,1.1,9
17:47:22,89.2,0.4,9
17:48:22,84.8,0.8,9
17:49:23,76.9,0.9,9
17:50:23,103.2,0.9,9
17:51:23,95.8,0.9,9
17:52:23,88,0.9,9
17:53:23,84.7,0.8,9
17:54:23,81.3,0.7,9
17:55:23,78,0,9
17:56:23,83.4,0,9
17:57:23,84.3,0,9
17:58:24,99.2,0,9
05:49:44,114.1,0.9,10
05:54:44,115.1,1.1,10
05:59:44,94.4,1,10
06:04:44,108.3,1.2,10
06:09:43,107.1,1.9,10
06:14:44,75.8,2.1,10
06:19:44,76.5,2.4,10
06:24:44,77.9,2.7,10
06:29:45,80.4,2.7,10
06:34:44,84.7,3.3,10
06:39:45,83,3.1,10
06:44:44,87.4,3.4,10
06:49:45,84.7,3.7,10
06:54:44,89.7,3.9,10
06:59:44,89.4,4.2,10
07:04:45,89.5,4.5,10
07:09:45,94.5,4.7,10
07:14:45,98.5,5.2,10
07:19:45,99.2,5.6,10
07:24:44,99.7,6.3,10
07:29:46,96.7,6.3,10
07:34:46,93.2,6.8,10
07:39:45,84.4,7.1,10
07:44:45,88.5,6.9,10
07:49:45,86.2,7.1,10
07:54:45,85.5,7.8,10
07:59:46,88.2,7.9,10
08:04:46,89.4,8.1,10
08:09:45,86.7,8.6,10
08:14:46,86.3,8.4,10
08:19:46,86.4,9.2,10
08:24:45,84.4,9.2,10
08:29:45,87.2,9.3,10
08:34:46,82.7,10.1,10
08:39:46,83.2,10.8,10
08:44:45,83.9,11.1,10
08:49:46,82,11.4,10
08:54:45,79.5,10.4,10
08:59:46,79.5,11.2,10
09:04:47,78.2,12.1,10
09:09:46,88.4,10.2,10
09:14:46,84.5,12.5,10
09:19:46,84.7,12.7,10
09:24:46,91.4,12.6,10
09:29:46,83.5,12.7,10
09:34:46,83.5,13.2,10
09:39:46,85.4,13,10
09:44:47,85.5,13.6,10
09:49:46,82,13.3,10
09:54:47,85.2,13.9,10
09:59:47,82,14,10
10:04:46,83.9,14.2,10
10:09:47,83.4,14.2,10
10:14:47,82,14.7,10
10:19:47,81.5,14.8,10
10:24:47,82,14.5,10
10:29:47,79.1,14.9,10
10:34:46,81.4,15.2,10
10:39:47,85.7,15.2,10
10:44:46,84.9,15.2,10
10:49:48,83.4,15.2,10
10:54:47,84.2,15.2,10
10:59:48,82.9,15.2,10
11:04:47,83.5,15.2,10
11:09:48,83.6,15.2,10
11:14:47,83.1,15.2,10
11:19:47,83.5,15.2,10
11:24:48,84.2,15.2,10
11:29:48,83.4,15.2,10
11:34:47,83.2,15.2,10
11:39:48,83.1,15,10
11:44:47,83.8,15.2,10
11:49:47,83.3,15.2,10
11:54:48,84.8,15.2,10
11:59:48,83.6,15,10
12:04:47,82.6,15.2,10
12:09:48,82.1,15.2,10
12:14:47,83.5,14.7,10
12:19:48,83.1,14.7,10
12:24:48,81.7,14.5,10
12:29:48,84.9,14.7,10
12:34:48,84.5,14.7,10
12:39:48,84,14.5,10
12:44:47,82,14.6,10
12:49:48,82,14.3,10
12:54:48,83,13.9,10
12:59:49,80.9,14,10
13:04:48,83.7,13.9,10
13:09:48,84.7,13.6,10
13:14:48,81.4,13.2,10
13:19:48,82.9,12.9,10
13:24:48,83.7,12.6,10
13:29:49,84.7,13.4,10
13:34:48,86.6,12.7,10
13:39:49,86.7,12.9,10
13:44:48,81.7,12.3,10
13:49:49,85,12.5,10
13:54:48,82.7,11.9,10
13:59:48,86.2,11.5,10
14:04:48,84,11.2,10
14:09:49,86,11,10
14:14:49,88.2,10.7,10
14:19:49,88.2,10.6,10
14:24:49,88.2,10.5,10
14:29:48,88.2,10.3,10
14:34:49,88.2,10,10
14:39:48,86.2,9.6,10
14:44:50,86.7,9.4,10
14:49:49,87.5,9.3,10
14:54:49,87.4,9,10
14:59:49,87.7,8.8,10
15:04:49,86.9,8.4,10
15:09:49,88.9,8.1,10
15:14:48,88.9,8,10
15:19:50,88.9,7.7,10
15:24:49,90.2,7.3,10
15:29:50,89.2,7.1,10
15:34:49,88.7,6.5,10
15:39:49,90.2,6.2,10
15:44:49,88.4,6,10
15:49:50,92.2,5.8,10
15:54:50,92.2,5.2,10
15:59:50,90.8,5,10
16:04:50,88.9,4.8,10
16:09:49,93.7,4.5,10
16:14:49,91.7,4.2,10
16:19:50,89.9,3.9,10
16:24:50,89.7,3.6,10
16:29:50,89.7,3.1,10
16:34:50,91.2,3,10
16:39:49,90,2.7,10
16:44:50,94.4,2.5,10
16:49:51,91.7,2.2,10
16:54:50,89.9,2.1,10
16:59:51,88.7,1.8,10
17:04:50,90,1,10
17:09:50,84.9,0.4,10
17:14:50,76.7,1.4,10
17:19:51,75.7,0.9,10
17:24:51,74.5,0.8,10
17:29:51,77.3,1,10
17:34:50,98.6,1,10
17:39:51,96.6,0.9,10
17:44:50,81.5,0.8,10
17:49:52,75.5,0.8,10
17:54:51,73.7,0.6,10
17:59:51,76.2,0,10
18:04:51,82.7,0,10
18:09:51,90.3,0,10
18:14:50,102,0,10
05:58:28,114.7,1.1,11
06:03:28,91.9,1,11
06:08:28,104.8,1.1,11
06:13:29,103.8,1.1,11
06:18:28,107.4,2.1,11
06:23:28,109.7,2.1,11
06:28:29,111.8,2.1,11
06:33:28,79,2.2,11
06:38:29,89.2,2.3,11
06:43:28,94,2.5,11
06:48:28,96.7,2.6,11
06:53:28,98,2.8,11
06:58:29,96,2.9,11
07:03:29,96.4,3.2,11
07:08:29,94.7,3.6,11
07:13:28,96.4,3.8,11
07:18:29,97.2,4,11
07:23:28,95.5,4.5,11
07:28:30,97.7,4.9,11
07:33:29,97.9,5,11
07:38:29,95.9,5.4,11
07:43:29,94.9,5.8,11
07:48:29,99.2,6.2,11
07:53:28,96.8,6.5,11
07:58:29,95.2,6.6,11
08:03:30,96.5,7,11
08:08:30,97.9,7.6,11
08:13:29,98,7.3,11
08:18:29,97.7,7.3,11
08:23:28,96.2,7,11
08:28:30,97.7,6.5,11
08:33:30,93.7,5.5,11
08:38:29,93.7,6,11
08:43:30,94.2,5.5,11
08:48:29,91.4,4.6,11
08:53:29,95.5,4.2,11
08:58:31,95.2,5.9,11
09:03:30,92.2,6.5,11
09:08:30,93.7,5.9,11
09:13:29,91.4,9.2,11
09:18:30,93.7,5.4,11
09:23:31,92,7.5,11
09:28:30,93.7,6.8,11
09:33:30,91.4,6.4,11
09:38:31,100.2,5.6,11
09:43:30,91.4,11.3,11
09:48:30,92.2,9.8,11
09:53:31,94.8,7.4,11
09:58:31,92.2,10.8,11
10:03:31,91.2,12,11
10:08:30,90.2,12.2,11
10:13:30,78,12.3,11
10:17:13,88.4,12.2,11
10:21:06,87.7,8.3,11
10:22:06,88,8.1,11
10:23:06,88,9.5,11
10:24:06,88,9.9,11
10:25:07,87.5,8.9,11
10:26:07,89.4,8.4,11
10:27:07,85.8,7.7,11
10:28:07,88.7,7,11
10:29:07,89.4,7.6,11
10:30:07,87.2,8.6,11
10:31:07,92.2,9.2,11
10:32:07,91.7,9.2,11
10:33:07,88.2,8.4,11
10:34:07,88.9,8.4,11
10:35:08,90.3,12.1,11
10:36:08,90.2,10.4,11
10:37:08,92.5,8.4,11
10:38:08,89,8.3,11
10:39:08,87.2,8.4,11
10:40:08,90.7,9.7,11
10:41:08,91.9,7.4,11
10:42:08,90.2,8.8,11
10:43:08,91.9,8.5,11
10:44:09,90.7,8.7,11
10:45:09,92.7,8.9,11
10:46:09,87.2,9,11
10:47:09,89.2,9.3,11
10:48:09,89.2,8.8,11
10:49:09,93.7,10.5,11
10:50:09,90.7,12.9,11
10:51:09,87.2,11.8,11
10:52:09,91.9,10.6,11
10:53:09,85.7,10,11
10:54:10,89.7,8.5,11
10:55:10,86.7,12.5,11
10:56:10,86,10.4,11
10:57:10,86.9,10.6,11
10:58:10,85.7,12,11
10:59:10,85.7,7.1,11
11:00:10,86.7,12.4,11
11:01:10,87.5,10.3,11
11:02:10,89.2,7.6,11
11:03:11,90.7,11.4,11
11:04:11,81.7,13.5,11
11:05:11,90.2,8.2,11
11:06:11,86.9,13.2,11
11:07:11,86.2,14.1,11
11:08:11,90.7,13.5,11
11:09:11,87.5,15.2,11
11:10:11,83,14.5,11
11:11:11,89.4,13.4,11
11:12:11,83.8,15.2,11
11:13:12,84,15.2,11
11:14:12,89.5,15.2,11
11:15:12,85.2,15.2,11
11:16:12,86.4,15.2,11
11:17:12,87.8,15.2,11
11:18:12,85.1,15.2,11
11:19:12,88.2,15.2,11
11:20:12,87.4,15.2,11
11:21:12,86.6,15.2,11
11:22:13,84.4,15,11
11:23:13,76.7,14.8,11
11:24:13,80.7,15.2,11
11:25:13,80.7,14.7,11
11:26:13,85.2,15.2,11
11:27:13,83.9,15.2,11
11:28:13,83.6,15.2,11
11:29:13,82.5,15.2,11
11:30:13,82.2,15.2,11
11:31:13,82.1,14.3,11
11:32:14,83,14.9,11
11:33:15,83.4,15.2,11
11:34:14,81.6,13.8,11
11:35:14,81.2,13.5,11
11:36:14,79.8,13.6,11
11:37:14,83.7,13.9,11
11:38:14,83.5,14.7,11
11:39:14,82.7,14.5,11
11:40:14,83.2,13.4,11
11:41:14,82.9,13.2,11
11:42:15,81.5,10.4,11
11:43:15,86.2,8.8,11
11:44:15,83.2,10.4,11
11:45:15,84.7,10.5,11
11:46:15,85.5,11.3,11
11:47:15,84.9,11.5,11
11:48:15,87.2,10.6,11
11:49:15,88,11.5,11
11:50:15,85.2,10.1,11
11:51:16,86.5,10.4,11
11:52:16,87.2,10.4,11
11:53:16,89.7,11.9,11
11:54:16,89.4,10.2,11
11:55:16,89.5,13.7,11
11:56:16,84.2,15.2,11
11:57:16,87.7,15.2,11
11:58:16,87.4,15.2,11
11:59:16,82.5,15.2,11
12:00:16,86.8,15,11
12:01:17,86.1,15.2,11
12:02:17,85.7,15.2,11
12:03:17,86.3,15.2,11
12:04:17,85,15.2,11
12:05:17,85,15.2,11
12:06:17,84.8,15.2,11
12:07:17,84.2,15.2,11
12:08:17,82.6,15.2,11
12:09:17,83.7,15.2,11
12:10:18,83.3,15.2,11
12:11:18,82.9,15.2,11
12:12:18,83.1,15.2,11
12:13:18,83.4,15.2,11
12:14:18,83,15.2,11
12:15:18,83,15.2,11
12:16:18,83.2,15.2,11
12:17:18,83.3,15.2,11
12:18:18,83.8,15.2,11
12:19:18,83.5,15.2,11
12:20:19,83.9,15.2,11
12:21:19,83.7,15.2,11
12:22:19,83.3,15.2,11
12:23:19,82.1,15,11
12:24:19,82.6,15.2,11
12:25:19,82.7,14.7,11
12:26:19,83.3,13.5,11
12:27:19,82,13.3,11
12:28:19,83.4,12.9,11
12:29:20,82,14.6,11
12:30:20,81.2,14.5,11
12:31:20,85.2,14.5,11
12:32:20,81,15.2,11
12:33:20,81.3,15.2,11
12:34:20,83,15.2,11
12:35:20,82,15.2,11
12:36:20,81.6,14.8,11
12:37:20,80.5,15.2,11
12:38:20,81.6,15.2,11
12:39:20,83.3,15.2,11
12:40:21,82.4,15.2,11
12:41:21,82.8,15.2,11
12:42:21,81.8,14.6,11
12:43:21,80.4,14.1,11
12:44:21,80.7,14,11
12:45:21,83.3,12.9,11
12:46:21,84,13.5,11
12:47:21,81.2,12.2,11
12:48:21,83.9,12.5,11
12:49:22,82,11.9,11
12:50:22,83.9,12.9,11
12:51:22,84.2,13.4,11
12:52:22,85.4,11.7,11
12:53:22,83.2,11.4,11
12:54:22,81.2,10.4,11
12:55:22,84.7,9.3,11
12:56:22,85.4,9.5,11
12:57:22,84.9,9.2,11
12:58:23,86.5,10.1,11
12:59:23,86,9.8,11
13:00:23,88.2,9.6,11
13:01:23,86.2,9.3,11
13:02:23,86.2,9.6,11
13:03:23,85.7,9.9,11
13:04:23,87.7,9.7,11
13:05:23,87.7,9.7,11
13:06:23,89.6,9.6,11
13:07:23,89.7,9.2,11
13:08:24,89.7,9,11
13:09:24,88.2,9.9,11
13:10:24,87.7,11.5,11
13:11:24,89.7,11.3,11
13:12:24,85.7,9.9,11
13:13:24,87.9,10.2,11
13:14:24,87.4,10.4,11
13:15:24,87.5,11.4,11
13:16:24,89.7,10.4,11
13:17:25,87.4,9.2,11
13:18:25,86.7,9,11
13:19:25,85.7,8.7,11
13:20:25,87.5,9.1,11
13:21:25,87.5,8.6,11
13:22:25,89.2,8.4,11
13:23:25,85.7,9,11
13:24:25,87.7,9.1,11
13:25:25,87.7,11,11
13:26:25,87.7,11.9,11
13:27:25,89.7,12,11
13:28:26,84.4,11.6,11
13:29:26,88.1,9.5,11
13:30:26,88.2,8.4,11
13:31:26,86.4,7.9,11
13:32:26,87.7,7.3,11
13:33:26,85.5,7.2,11
13:34:26,87.5,7,11
13:35:26,87.4,7,11
13:36:27,85.4,7,11
13:37:27,87.7,7.6,11
13:38:27,88.7,7.6,11
13:39:27,88.7,7.7,11
13:40:27,89,8.1,11
13:41:27,88.9,7.8,11
13:42:27,86.9,7.9,11
13:43:27,87.2,8.4,11
13:44:27,88.8,8.1,11
13:45:27,89.2,8.3,11
13:46:28,88.9,8.8,11
13:47:28,89,8.5,11
13:48:28,86.9,7.9,11
13:49:28,87,7.5,11
13:50:28,88.9,7.4,11
13:51:28,89,7.5,11
13:52:28,88.9,7.2,11
13:53:28,91,7.1,11
13:54:28,86.9,6.8,11
13:55:28,87.2,6.5,11
13:56:29,87.2,6.4,11
13:57:29,89.2,6.8,11
13:58:29,89.2,6.5,11
13:59:29,91.2,6.7,11
14:00:29,87.2,6.9,11
14:01:29,91.2,7.1,11
14:02:29,90.2,7.4,11
14:03:29,88.2,7.5,11
14:04:29,88.2,7.7,11
14:05:30,90.2,8,11
14:06:30,90.2,7.8,11
14:07:30,89.2,8.2,11
14:08:30,87.2,8.5,11
14:09:30,91.2,8.8,11
14:10:30,91.2,9,11
14:11:30,89.2,8.9,11
14:12:30,89,8.2,11
14:13:30,87.2,8.4,11
14:14:30,87.4,8.1,11
14:15:31,87.5,7.2,11
14:16:31,88.2,8.7,11
14:17:31,87.5,8.9,11
14:18:31,90.9,9.2,11
14:19:31,84.4,9.2,11
14:20:31,89.5,9.1,11
14:21:31,87.9,9.2,11
14:22:31,87.4,9.2,11
14:23:31,87.4,9.1,11
14:24:32,85.4,9.1,11
14:25:32,85.5,9,11
14:26:32,85.7,9,11
14:27:32,85.7,8.9,11
14:28:32,87.7,9.1,11
14:29:32,87.7,9.2,11
14:30:32,87.7,9.9,11
14:31:32,87.7,9.9,11
14:32:32,89.7,10.1,11
14:33:32,86.9,10.1,11
14:34:32,88.2,10.2,11
14:35:33,88.2,10.1,11
14:36:33,86.2,10.2,11
14:37:33,86.2,10.8,11
14:38:33,88.1,10.8,11
14:39:33,88.2,10.5,11
14:40:33,84.2,10.5,11
14:41:33,84.2,10.4,11
14:42:33,84.2,10.7,11
14:43:33,84.2,10.2,11
14:44:34,86.2,10.3,11
14:45:34,84,10.2,11
14:46:34,85.9,9.8,11
14:47:34,84.2,9.5,11
14:48:34,84.2,9.2,11
14:49:34,86.2,9.4,11
14:50:34,86.2,8.8,11
14:51:34,88.2,8.5,11
14:52:34,84.2,8.8,11
14:53:34,88.2,9.2,11
14:54:35,88.7,9.4,11
14:55:35,87.5,8.8,11
14:56:35,87.5,8,11
14:57:35,85.5,7.3,11
14:58:35,89.2,7.1,11
14:59:35,89.4,7.7,11
15:00:35,88.2,7.5,11
15:01:35,89,7.4,11
15:02:35,86.9,7.2,11
15:03:36,91,6.8,11
15:04:36,91,6.7,11
15:05:36,88.9,6.9,11
15:06:36,89.7,6.4,11
15:07:36,90.9,6.4,11
15:08:36,90.2,6.2,11
15:09:36,92.4,6.2,11
15:10:36,90.4,6.2,11
15:11:36,90.4,6.3,11
15:12:36,89.4,7.9,11
15:13:37,88.7,8,11
15:14:37,94.2,8,11
15:15:37,87.2,7.4,11
15:16:37,88.5,7,11
15:17:37,88.4,6.6,11
15:18:37,90.5,6.3,11
15:19:37,90.5,6.8,11
15:20:37,91.7,7.6,11
15:21:37,93.7,7.8,11
15:22:38,92.4,7.8,11
15:23:38,89.4,7.6,11
15:24:38,91.7,8,11
15:25:38,92.5,7.7,11
15:26:38,91.5,7.6,11
15:27:38,88.5,7.5,11
15:28:38,90.5,7.3,11
15:29:38,90,7.1,11
15:30:38,90,7.2,11
15:31:38,90.7,7.2,11
15:32:39,90.5,7.4,11
15:33:39,88.7,7,11
15:34:39,90.4,6.9,11
15:35:39,88.4,6.8,11
15:36:39,92.4,6.9,11
15:37:39,92.5,6.9,11
15:38:39,92.4,7.1,11
15:39:39,90.4,6.9,11
15:40:39,90.5,7,11
15:41:40,88.4,7,11
15:42:40,90.2,7.1,11
15:43:40,90.1,6.7,11
15:44:40,90.5,7,11
15:45:40,90.5,6.9,11
15:46:40,92.7,6.7,11
15:47:40,88.7,6.6,11
15:48:40,88.7,6.4,11
15:49:40,90.2,6.4,11
15:50:40,89.4,6.7,11
15:51:41,91.7,6.4,11
15:52:41,91.5,6.4,11
15:53:41,89.5,6.7,11
15:54:41,92.7,6.7,11
15:55:41,93.7,6.6,11
15:56:41,90.7,6.7,11
15:57:41,90.7,6.4,11
15:58:41,90.7,6.4,11
15:59:41,89.9,6.4,11
16:00:42,92.7,6.3,11
16:01:42,92.7,6.2,11
16:02:42,90.7,6.1,11
16:03:42,90.7,6.1,11
16:04:42,91.4,6,11
16:05:42,91.2,5.9,11
16:06:42,88.4,5.9,11
16:07:42,90.7,5.7,11
16:08:42,92.2,5.2,11
16:09:42,90.5,5.2,11
16:10:43,92.2,4.9,11
16:11:43,93,4.8,11
16:12:43,89,4.8,11
16:13:43,93.7,4.7,11
16:14:43,91.9,5.4,11
16:15:43,91.7,5.1,11
16:16:43,95.2,5.2,11
16:17:43,88.7,5,11
16:18:43,93.9,4.7,11
16:19:44,91.5,4.4,11
16:20:44,93.2,3.5,11
16:21:44,92,3.5,11
16:22:44,92.2,3.4,11
16:23:44,95,3.1,11
16:29:19,95.9,2.9,11
16:34:20,94.4,2.7,11
16:39:19,93.7,2.8,11
16:44:19,92,2.8,11
16:49:21,92.7,2.6,11
16:54:20,93.5,2.2,11
16:59:19,93,2,11
17:04:20,91.2,2,11
17:09:19,93.4,1.1,11
17:14:20,91,1,11
17:19:20,81.7,0.6,11
17:24:20,77.9,0.5,11
17:29:20,75.9,1.4,11
17:34:20,76.4,1.2,11
17:39:20,75.2,1.1,11
17:44:20,73.7,0.7,11
17:49:19,85.6,0.7,11
17:54:21,76.7,0.7,11
17:59:20,98.9,0,11
18:04:21,95.6,0,11
18:09:20,91.1,0,11
18:14:20,101.2,0,11
05:51:54,112.6,0.9,12
05:56:54,113.7,1,12
06:01:55,114.9,1.1,12
06:06:55,107,1,12
06:11:54,106.1,1.5,12
06:16:54,107.7,2,12
06:21:56,109.8,2,12
06:26:55,88.1,2.2,12
06:31:55,82.9,2.4,12
06:36:55,84.9,2.6,12
06:41:55,95,3.4,12
06:46:54,92.5,3.5,12
06:51:56,95.9,3.8,12
06:56:55,99.2,4.2,12
07:01:56,100.5,4.2,12
07:06:55,98.2,4.5,12
07:11:54,96,5.1,12
07:16:55,98.5,5.4,12
07:21:56,97,5.5,12
07:26:55,94.6,5.6,12
07:31:56,95.4,5.7,12
07:36:56,91.9,6,12
07:41:55,92.4,6.2,12
07:46:55,93.4,6.3,12
07:51:57,92.7,6.4,12
07:56:56,92.2,6.6,12
08:01:56,91.7,7.1,12
08:06:56,94.7,7.1,12
08:11:55,94.9,7.5,12
08:16:56,89.9,8,12
08:21:57,94,8.2,12
08:26:56,91.7,8.1,12
08:31:56,88.2,8.5,12
08:36:56,88.5,8.9,12
08:41:56,90.5,9.3,12
08:46:55,88.9,9.5,12
08:51:57,88,9.3,12
